candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,search_memory_key,policy_score,expected_direction,x0_r3_role,note
phase3bp_02125,a25a01f898d576016a30e10e,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($amount,8))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,amount|close|high|low,"['amount', 'close', 'high', 'low']",8,phase3bp:a25a01f898d576016a30e10e,0.09676887,1,read_only_research_candidate,rx interaction bar_loc_shift_30 x amount_delta_8 product
phase3bp_01141,0ad611a4d0dc60c38b64b70b,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Delta($amount,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,phase3bp:0ad611a4d0dc60c38b64b70b,0.09676887,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x amount_delta_30 product
phase3bp_02127,c026343ac5089b94e82cd245,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($volume,8))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|volume,"['close', 'high', 'low', 'volume']",8,phase3bp:c026343ac5089b94e82cd245,0.09582867,1,read_only_research_candidate,rx interaction bar_loc_shift_30 x volume_delta_8 product
phase3bp_01143,b1df47eab9785aa06f063dff,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Delta($volume,30))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|volume,"['close', 'high', 'low', 'volume']",30,phase3bp:b1df47eab9785aa06f063dff,0.09582867,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x volume_delta_30 product
phase3bp_02833,8870236775482cec8db99055,"CSRank(Mul(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:8870236775482cec8db99055,0.09539536,1,read_only_research_candidate,rx interaction m1_first30_range x range_vol_30 product
phase3bp_02834,e37d49511f69dcda7e857c5f,"CSRank(Sub(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:e37d49511f69dcda7e857c5f,0.09408097,1,read_only_research_candidate,rx interaction m1_first30_range x range_vol_30 spread
phase3bp_01081,55fe0bd8c6dc51b0c68261ce,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",8,phase3bp:55fe0bd8c6dc51b0c68261ce,0.09240156,1,read_only_research_candidate,rx interaction intraday_delta_8 x m1_first30_vol product
phase3bp_02665,79b3ec4b5508b6769a4dee3f,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:79b3ec4b5508b6769a4dee3f,0.09068542,1,read_only_research_candidate,rx interaction m1_first15_vwap_open x range_vol_30 product
phase3bp_02413,3a93f93f5fc1181da1bd188c,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:3a93f93f5fc1181da1bd188c,0.0906244,1,read_only_research_candidate,rx interaction m1_first5_vwap_open x range_vol_30 product
phase3bp_02183,561e0458e2352b1a47c9f279,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:561e0458e2352b1a47c9f279,0.09059846,1,read_only_research_candidate,rx interaction bar_loc_shift_30 x m1_first5_vol product
phase3bp_01082,bb808778de991f2a3e9ced07,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",8,phase3bp:bb808778de991f2a3e9ced07,0.09001925,1,read_only_research_candidate,rx interaction intraday_delta_8 x m1_first30_vol spread
phase3bp_01171,c0d92f5dd8f353b0f3612d24,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:c0d92f5dd8f353b0f3612d24,0.08987665,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x m1_first30_vol product
phase3bp_02666,3fd4dd9dfb1d2bf01e6bcb22,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:3fd4dd9dfb1d2bf01e6bcb22,0.08937103,1,read_only_research_candidate,rx interaction m1_first15_vwap_open x range_vol_30 spread
phase3bp_02414,46a51b55e743431b747821bf,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:46a51b55e743431b747821bf,0.08931001,1,read_only_research_candidate,rx interaction m1_first5_vwap_open x range_vol_30 spread
phase3bp_02185,a54442f9861634d17f663086,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:a54442f9861634d17f663086,0.08923444,1,read_only_research_candidate,rx interaction bar_loc_shift_30 x m1_first15_vol product
phase3bp_00103,0dfd18625965a70e3c21811d,"CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30)))",rx_range_location::rank,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|open,"['high', 'low', 'open']",0,phase3bp:0dfd18625965a70e3c21811d,0.08859175,1,read_only_research_candidate,rx atom transform range_vol_30
phase3bp_02917,fd794bc3fbeb87c69e28ca56,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_vwap_return_vs_open|open,"['high', 'low', 'm1_first30_vwap_return_vs_open', 'open']",0,phase3bp:fd794bc3fbeb87c69e28ca56,0.08843066,1,read_only_research_candidate,rx interaction m1_first30_vwap_open x range_vol_30 product
phase3bp_00104,8e811f788bb0815ae37b04c2,"Neg(CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_range_location::inverted,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|open,"['high', 'low', 'open']",0,phase3bp:8e811f788bb0815ae37b04c2,0.08841012,1,read_only_research_candidate,rx atom transform range_vol_30
phase3bp_02184,b4534e0bb90bc0a942afca65,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:b4534e0bb90bc0a942afca65,0.08828886,1,read_only_research_candidate,rx interaction bar_loc_shift_30 x m1_first5_vol spread
phase3bp_01172,eb4b97fd2cd1153daeddd57c,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first30_vol|volume,"['close', 'high', 'low', 'm1_first30_vol', 'volume']",0,phase3bp:eb4b97fd2cd1153daeddd57c,0.08756706,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x m1_first30_vol spread
phase3bp_02918,83c415d999020c75216086d1,"CSRank(Sub(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_vwap_return_vs_open|open,"['high', 'low', 'm1_first30_vwap_return_vs_open', 'open']",0,phase3bp:83c415d999020c75216086d1,0.08711627,1,read_only_research_candidate,rx interaction m1_first30_vwap_open x range_vol_30 spread
phase3bp_02186,8563d3c7e146fa9af386e693,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:8563d3c7e146fa9af386e693,0.08692485,1,read_only_research_candidate,rx interaction bar_loc_shift_30 x m1_first15_vol spread
phase3bp_02093,fbd18edae2eef11c44f3d86a,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,intraday_ret_from_open|m1_first5_vol|volume,"['intraday_ret_from_open', 'm1_first5_vol', 'volume']",30,phase3bp:fbd18edae2eef11c44f3d86a,0.0868265,1,read_only_research_candidate,rx interaction intraday_delta_30 x m1_first5_vol product
phase3bp_02801,464bf1f90430f31b0ad594b8,"CSRank(Mul(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:464bf1f90430f31b0ad594b8,0.08522826,1,read_only_research_candidate,rx interaction m1_first30_range x range_vol_8 product
phase3bp_02095,a53b4131a7d66cba709737b5,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,intraday_ret_from_open|m1_first15_vol|volume,"['intraday_ret_from_open', 'm1_first15_vol', 'volume']",30,phase3bp:a53b4131a7d66cba709737b5,0.08455314,1,read_only_research_candidate,rx interaction intraday_delta_30 x m1_first15_vol product
phase3bp_02094,522563e540697d080f5398ac,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,intraday_ret_from_open|m1_first5_vol|volume,"['intraday_ret_from_open', 'm1_first5_vol', 'volume']",30,phase3bp:522563e540697d080f5398ac,0.08444419,1,read_only_research_candidate,rx interaction intraday_delta_30 x m1_first5_vol spread
phase3bp_02802,92794142f33cbe56227295ad,"CSRank(Sub(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_range|open,"['high', 'low', 'm1_first30_range', 'open']",0,phase3bp:92794142f33cbe56227295ad,0.08391387,1,read_only_research_candidate,rx interaction m1_first30_range x range_vol_8 spread
phase3bp_02329,13eef7a6c48940b0cf26177d,"CSRank(Mul(ZScore(Div($m1_first5_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first5_range|open,"['high', 'low', 'm1_first5_range', 'open']",0,phase3bp:13eef7a6c48940b0cf26177d,0.08358874,1,read_only_research_candidate,rx interaction m1_first5_range x range_vol_30 product
phase3bp_02581,41532e2e56b9ab47db21e666,"CSRank(Mul(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first15_range|open,"['high', 'low', 'm1_first15_range', 'open']",0,phase3bp:41532e2e56b9ab47db21e666,0.08281366,1,read_only_research_candidate,rx interaction m1_first15_range x range_vol_30 product
phase3bp_02330,52d8d0c2c0b7562bd212dc62,"CSRank(Sub(ZScore(Div($m1_first5_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first5_range|open,"['high', 'low', 'm1_first5_range', 'open']",0,phase3bp:52d8d0c2c0b7562bd212dc62,0.08227435,1,read_only_research_candidate,rx interaction m1_first5_range x range_vol_30 spread
phase3bp_02096,85c2cd8a3eb1c95f2ff6ee70,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,intraday_ret_from_open|m1_first15_vol|volume,"['intraday_ret_from_open', 'm1_first15_vol', 'volume']",30,phase3bp:85c2cd8a3eb1c95f2ff6ee70,0.08217083,1,read_only_research_candidate,rx interaction intraday_delta_30 x m1_first15_vol spread
phase3bp_02582,3d0bc3d9ac3987e70c31c058,"CSRank(Sub(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_range::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first15_range|open,"['high', 'low', 'm1_first15_range', 'open']",0,phase3bp:3d0bc3d9ac3987e70c31c058,0.08149927,1,read_only_research_candidate,rx interaction m1_first15_range x range_vol_30 spread
phase3bp_02633,c7858c4421e79041355b4c79,"CSRank(Mul(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:c7858c4421e79041355b4c79,0.08051832,1,read_only_research_candidate,rx interaction m1_first15_vwap_open x range_vol_8 product
phase3bp_02381,e46c38531146ae8be0347f9d,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:e46c38531146ae8be0347f9d,0.0804573,1,read_only_research_candidate,rx interaction m1_first5_vwap_open x range_vol_8 product
phase3bp_01167,b7255b778d027a6b5434674e,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:b7255b778d027a6b5434674e,0.08043136,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x m1_first5_vol product
phase3bp_02634,cdc539254b7f9af7f5b1e028,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first15_vwap_return_vs_open|open,"['high', 'low', 'm1_first15_vwap_return_vs_open', 'open']",0,phase3bp:cdc539254b7f9af7f5b1e028,0.07920393,1,read_only_research_candidate,rx interaction m1_first15_vwap_open x range_vol_8 spread
phase3bp_02382,ecdb559616b42866d6c142ab,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first5_vwap_return_vs_open|open,"['high', 'low', 'm1_first5_vwap_return_vs_open', 'open']",0,phase3bp:ecdb559616b42866d6c142ab,0.07914291,1,read_only_research_candidate,rx interaction m1_first5_vwap_open x range_vol_8 spread
phase3bp_01169,1511bdc94c177f8cda3b372d,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:1511bdc94c177f8cda3b372d,0.07906734,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x m1_first15_vol product
phase3bp_00047,1816cdd7515264c88ee86e1e,"CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8)))",rx_range_location::rank,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|open,"['high', 'low', 'open']",0,phase3bp:1816cdd7515264c88ee86e1e,0.07842465,1,read_only_research_candidate,rx atom transform range_vol_8
phase3bp_02497,97d813a6ec70101b27c499bc,"CSRank(Mul(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,amount|high|low|m1_first15_amount|open,"['amount', 'high', 'low', 'm1_first15_amount', 'open']",0,phase3bp:97d813a6ec70101b27c499bc,0.07829667,1,read_only_research_candidate,rx interaction m1_first15_amount x range_vol_30 product
phase3bp_02885,9666e94ad256e7abcc9413da,"CSRank(Mul(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_vwap_return_vs_open|open,"['high', 'low', 'm1_first30_vwap_return_vs_open', 'open']",0,phase3bp:9666e94ad256e7abcc9413da,0.07826356,1,read_only_research_candidate,rx interaction m1_first30_vwap_open x range_vol_8 product
phase3bp_00048,969513b334b32b608a200dd5,"Neg(CSRank(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_range_location::inverted,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|open,"['high', 'low', 'open']",0,phase3bp:969513b334b32b608a200dd5,0.07824302,1,read_only_research_candidate,rx atom transform range_vol_8
phase3bp_01168,569324809acd73aa171bf2c4,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first5_vol|volume,"['close', 'high', 'low', 'm1_first5_vol', 'volume']",0,phase3bp:569324809acd73aa171bf2c4,0.07812176,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x m1_first5_vol spread
phase3bp_02245,5eb50966879521c2558f14cb,"CSRank(Mul(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,amount|high|low|m1_first5_amount|open,"['amount', 'high', 'low', 'm1_first5_amount', 'open']",0,phase3bp:5eb50966879521c2558f14cb,0.07750145,1,read_only_research_candidate,rx interaction m1_first5_amount x range_vol_30 product
phase3bp_02749,937d814dfc67ca4d8ecd5a46,"CSRank(Mul(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::product,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,amount|high|low|m1_first30_amount|open,"['amount', 'high', 'low', 'm1_first30_amount', 'open']",0,phase3bp:937d814dfc67ca4d8ecd5a46,0.07705673,1,read_only_research_candidate,rx interaction m1_first30_amount x range_vol_30 product
phase3bp_02498,72c54f459a3049a3ce3878ba,"CSRank(Sub(ZScore(Div($m1_first15_amount,Add(Abs($amount),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_opening_amount::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,amount|high|low|m1_first15_amount|open,"['amount', 'high', 'low', 'm1_first15_amount', 'open']",0,phase3bp:72c54f459a3049a3ce3878ba,0.07698228,1,read_only_research_candidate,rx interaction m1_first15_amount x range_vol_30 spread
phase3bp_02886,572a87d83795c905edbf0b3a,"CSRank(Sub(ZScore($m1_first30_vwap_return_vs_open),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",rx_interaction::rx_opening_divergence::rx_range_location::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,high|low|m1_first30_vwap_return_vs_open|open,"['high', 'low', 'm1_first30_vwap_return_vs_open', 'open']",0,phase3bp:572a87d83795c905edbf0b3a,0.07694917,1,read_only_research_candidate,rx interaction m1_first30_vwap_open x range_vol_8 spread
phase3bp_01170,9bcf30cce80ba18f8b864fb8,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_range_location::rx_opening_amount::spread,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,close|high|low|m1_first15_vol|volume,"['close', 'high', 'low', 'm1_first15_vol', 'volume']",0,phase3bp:9bcf30cce80ba18f8b864fb8,0.07675775,1,read_only_research_candidate,rx interaction bar_loc_shift_8 x m1_first15_vol spread
