source_root,dataset,field_name,raw_kind,source_grain,field_family,route,visibility_class,selector_role,system_destination,pit_rule,recommended_transforms,priority,next_action,contract_path,contract_source,frequency_hint,pit_note,is_probe_only,schema_sample,schema_sample_rows,probe_path,probe_n,probe_params,plate_type
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCEPT_DEPOSIT,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCEPT_DEPOSIT_INTERBANK,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCEPT_DEPOSIT_INTERBANK_YOY,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCEPT_DEPOSIT_YOY,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCOUNTS_PAYABLE,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCOUNTS_PAYABLE_YOY,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCOUNTS_RECE,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCOUNTS_RECE_YOY,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCRUED_EXPENSE,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
cn_fundamental_akshare_batch_v1_20260531\aggregated_v1,balance_sheet_report_em,ACCRUED_EXPENSE_YOY,field_contract,announcement_or_disclosure,other,announcement_pit_feature,notice_or_disclosure_lagged,candidate_after_pit_contract,nonminute_pit_context_panel_then_integrated_factor_pack,use notice/disclosure date plus conservative next-trading-day lag,lagged_level|rank_xsection|zscore,low,eligible_for_bulk_transform_plan,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\field_contract.csv,AkShare vendor wrapper; see batch raw manifest for underlying site,,"financial statement by report period; use announcement/disclosure date if present, otherwise apply conservative report lag before trading use",,,,,,,
