date,book_return,gate_active,gated_return,liquidity
2025-01-03,0.00710786328362685,True,0.00710786328362685,0.7724120000000011
2025-01-06,0.003004825856286919,False,0.0,0.7867930000000013
2025-01-07,0.00892188108473102,False,0.0,0.8559300000000005
2025-01-08,0.007685075982687473,False,0.0,0.8105019999999998
2025-01-09,-0.009755261510010368,False,0.0,0.8347059999999986
2025-01-10,-0.020468765479436074,False,0.0,0.8626849999999994
2025-01-13,-0.012224910017132287,False,0.0,0.95511
2025-01-14,-0.0024413584123318816,False,0.0,0.9343080000000011
2025-01-15,-0.020456963126402383,False,0.0,0.8836099999999995
2025-01-16,-0.016673696854132086,False,0.0,0.9533040000000014
2025-01-17,0.01917354060678146,False,0.0,0.9001509999999999
2025-01-20,-0.010549394404486712,False,0.0,0.9648629999999997
2025-01-21,-0.00914315196801005,False,0.0,0.9511210000000003
2025-01-22,8.029504514828201e-05,False,0.0,0.9024119999999988
2025-01-23,0.00014002028008025524,False,0.0,1.0477499999999988
2025-01-24,-0.015196380128575618,False,0.0,0.9558940000000005
2025-01-27,-0.0011948108365335552,False,0.0,1.054030999999999
2025-01-28,-0.009254304875095834,False,0.0,1.0181290000000014
2025-01-29,-0.0003859363203320004,False,0.0,1.0387620000000004
2025-01-30,-0.019930190219092633,False,0.0,1.0343579999999988
2025-01-31,0.010064640883518897,False,0.0,0.9753330000000006
2025-02-03,0.010929709224688153,False,0.0,1.0420060000000004
2025-02-04,0.007798587847053354,False,0.0,1.045897999999999
2025-02-05,-0.020448516591749344,False,0.0,1.064207999999999
2025-02-06,0.00840178365407887,False,0.0,1.0376909999999997
2025-02-07,-0.01716250187549194,False,0.0,1.0933550000000014
2025-02-10,-0.004565367044339741,False,0.0,1.0495169999999994
2025-02-11,-0.009088042175374317,False,0.0,1.0608739999999988
2025-02-12,-3.89215483333899e-05,False,0.0,0.9853650000000013
2025-02-13,-0.0017495217942146424,False,0.0,1.1541610000000009
2025-02-14,0.00409558027683167,False,0.0,1.0556080000000012
2025-02-17,-0.016281686021340683,False,0.0,0.9909260000000014
2025-02-18,-0.00024776222497324696,False,0.0,1.088714
2025-02-19,0.0057523558344844405,False,0.0,1.029193000000001
2025-02-20,-0.00017743575437566272,False,0.0,0.9720349999999998
2025-02-21,0.021200853200070452,False,0.0,1.0429709999999994
2025-02-24,0.02482035615687596,False,0.0,0.992621
2025-02-25,-0.0004596511820929988,False,0.0,1.08511
